"Mod name","Registry name","Item ID","Display name"
"Chipped","chipped:thin_oak_planks",4952,"Thin Oak Planks"
"Chipped","chipped:thin_spruce_planks",4990,"Thin Spruce Planks"
"Chipped","chipped:thin_vine",4690,"Thin Vine"
"Chipped","chipped:thin_warped_planks",5066,"Thin Warped Planks"
"Chipped","chipped:thorned_iron_bars",10059,"Thorned Iron Bars"
"Chipped","chipped:tied_bamboo_planks",5154,"Tied Bamboo Planks"
"Chipped","chipped:tile_windowed_acacia_door",5535,"Tile Windowed Acacia Door"
"Chipped","chipped:tile_windowed_bamboo_door",5724,"Tile Windowed Bamboo Door"
"Chipped","chipped:tile_windowed_birch_door",5554,"Tile Windowed Birch Door"
"Chipped","chipped:tile_windowed_cherry_door",5705,"Tile Windowed Cherry Door"
"Chipped","chipped:tile_windowed_crimson_door",5667,"Tile Windowed Crimson Door"
"Chipped","chipped:tile_windowed_dark_oak_door",5573,"Tile Windowed Dark Oak Door"
"Chipped","chipped:tile_windowed_jungle_door",5592,"Tile Windowed Jungle Door"
"Chipped","chipped:tile_windowed_mangrove_door",5610,"Tile Windowed Mangrove Door"
"Chipped","chipped:tile_windowed_oak_door",5629,"Tile Windowed Oak Door"
"Chipped","chipped:tile_windowed_spruce_door",5648,"Tile Windowed Spruce Door"
"Chipped","chipped:tile_windowed_warped_door",5685,"Tile Windowed Warped Door"
"Chipped","chipped:tiled_acacia_door",5536,"Tiled Acacia Door"
"Chipped","chipped:tiled_acacia_planks",4758,"Tiled Acacia Planks"
"Chipped","chipped:tiled_amethyst_block",3284,"Tiled Amethyst Block"
"Chipped","chipped:tiled_amethyst_block_column",3301,"Tiled Amethyst Block Column"
"Chipped","chipped:tiled_ancient_debris",7052,"Tiled Ancient Debris"
"Chipped","chipped:tiled_ancient_debris_column",7069,"Tiled Ancient Debris Column"
"Chipped","chipped:tiled_andesite",7118,"Tiled Andesite"
"Chipped","chipped:tiled_andesite_column",7135,"Tiled Andesite Column"
"Chipped","chipped:tiled_bamboo_door",5725,"Tiled Bamboo Door"
"Chipped","chipped:tiled_bamboo_planks",5143,"Tiled Bamboo Planks"
"Chipped","chipped:tiled_basalt",7183,"Tiled Basalt"
"Chipped","chipped:tiled_basalt_column",7199,"Tiled Basalt Column"
"Chipped","chipped:tiled_birch_door",5555,"Tiled Birch Door"
"Chipped","chipped:tiled_birch_planks",4796,"Tiled Birch Planks"
"Chipped","chipped:tiled_black_carpet",6703,"Tiled Black Carpet"
"Chipped","chipped:tiled_black_stained_glass",6029,"Tiled Black Stained Glass"
"Chipped","chipped:tiled_black_stained_glass_pane",6040,"Tiled Black Stained Glass Pane"
"Chipped","chipped:tiled_black_wool",6383,"Tiled Black Wool"
"Chipped","chipped:tiled_blackstone",7245,"Tiled Blackstone"
"Chipped","chipped:tiled_blackstone_column",7261,"Tiled Blackstone Column"
"Chipped","chipped:tiled_blue_carpet",6723,"Tiled Blue Carpet"
"Chipped","chipped:tiled_blue_ice",3753,"Tiled Blue Ice"
"Chipped","chipped:tiled_blue_ice_column",3770,"Tiled Blue Ice Column"
"Chipped","chipped:tiled_blue_stained_glass",6051,"Tiled Blue Stained Glass"
"Chipped","chipped:tiled_blue_stained_glass_pane",6062,"Tiled Blue Stained Glass Pane"
"Chipped","chipped:tiled_blue_wool",6403,"Tiled Blue Wool"
"Chipped","chipped:tiled_bone_block",4369,"Tiled Bone Block"
"Chipped","chipped:tiled_bordered_amethyst_block",3302,"Tiled Bordered Amethyst Block"
"Chipped","chipped:tiled_bordered_ancient_debris",7070,"Tiled Bordered Ancient Debris"
"Chipped","chipped:tiled_bordered_andesite",7136,"Tiled Bordered Andesite"
"Chipped","chipped:tiled_bordered_basalt",7200,"Tiled Bordered Basalt"
"Chipped","chipped:tiled_bordered_blackstone",7262,"Tiled Bordered Blackstone"
"Chipped","chipped:tiled_bordered_blue_ice",3771,"Tiled Bordered Blue Ice"
"Chipped","chipped:tiled_bordered_borderless_bricks",9945,"Tiled Bordered Borderless Bricks"
"Chipped","chipped:tiled_bordered_bricks",9880,"Tiled Bordered Bricks"
"Chipped","chipped:tiled_bordered_calcite",7329,"Tiled Bordered Calcite"
"Chipped","chipped:tiled_bordered_clay",4100,"Tiled Bordered Clay"
"Chipped","chipped:tiled_bordered_coal_block",3368,"Tiled Bordered Coal Block"
"Chipped","chipped:tiled_bordered_cobblestone",7395,"Tiled Bordered Cobblestone"
"Chipped","chipped:tiled_bordered_crying_obsidian",3434,"Tiled Bordered Crying Obsidian"
"Chipped","chipped:tiled_bordered_dark_prismarine",7460,"Tiled Bordered Dark Prismarine"
"Chipped","chipped:tiled_bordered_deepslate",7519,"Tiled Bordered Deepslate"
"Chipped","chipped:tiled_bordered_diorite",7585,"Tiled Bordered Diorite"
"Chipped","chipped:tiled_bordered_dirt",3837,"Tiled Bordered Dirt"
"Chipped","chipped:tiled_bordered_dripstone_block",7651,"Tiled Bordered Dripstone Block"
"Chipped","chipped:tiled_bordered_end_stone",7717,"Tiled Bordered End Stone"
"Chipped","chipped:tiled_bordered_gilded_blackstone",7782,"Tiled Bordered Gilded Blackstone"
"Chipped","chipped:tiled_bordered_granite",7852,"Tiled Bordered Granite"
"Chipped","chipped:tiled_bordered_ice",3903,"Tiled Bordered Ice"
"Chipped","chipped:tiled_bordered_lapis_block",3574,"Tiled Bordered Lapis Block"
"Chipped","chipped:tiled_bordered_lodestone",3508,"Tiled Bordered Lodestone"
"Chipped","chipped:tiled_bordered_magma_block",7918,"Tiled Bordered Magma Block"
"Chipped","chipped:tiled_bordered_mossy_cobblestone",7984,"Tiled Bordered Mossy Cobblestone"
"Chipped","chipped:tiled_bordered_mossy_stone_bricks",8049,"Tiled Bordered Mossy Stone Bricks"
"Chipped","chipped:tiled_bordered_mud",4173,"Tiled Bordered Mud"
"Chipped","chipped:tiled_bordered_mud_bricks",10018,"Tiled Bordered Mud Bricks"
"Chipped","chipped:tiled_bordered_nether_bricks",8115,"Tiled Bordered Nether Bricks"
"Chipped","chipped:tiled_bordered_netherrack",8181,"Tiled Bordered Netherrack"
"Chipped","chipped:tiled_bordered_obsidian",8247,"Tiled Bordered Obsidian"
"Chipped","chipped:tiled_bordered_packed_ice",3969,"Tiled Bordered Packed Ice"
"Chipped","chipped:tiled_bordered_packed_mud",4251,"Tiled Bordered Packed Mud"
"Chipped","chipped:tiled_bordered_prismarine",8312,"Tiled Bordered Prismarine"
"Chipped","chipped:tiled_bordered_purpur_block",8378,"Tiled Bordered Purpur Block"
"Chipped","chipped:tiled_bordered_quartz_block",8440,"Tiled Bordered Quartz Block"
"Chipped","chipped:tiled_bordered_raw_copper_block",8506,"Tiled Bordered Raw Copper Block"
"Chipped","chipped:tiled_bordered_raw_gold_block",8572,"Tiled Bordered Raw Gold Block"
"Chipped","chipped:tiled_bordered_raw_iron_block",8638,"Tiled Bordered Raw Iron Block"
"Chipped","chipped:tiled_bordered_red_nether_bricks",8704,"Tiled Bordered Red Nether Bricks"
"Chipped","chipped:tiled_bordered_red_sandstone",8770,"Tiled Bordered Red Sandstone"
"Chipped","chipped:tiled_bordered_redstone_block",10158,"Tiled Bordered Redstone Block"
"Chipped","chipped:tiled_bordered_sandstone",8836,"Tiled Bordered Sandstone"
"Chipped","chipped:tiled_bordered_smooth_stone",8964,"Tiled Bordered Smooth Stone"
"Chipped","chipped:tiled_bordered_snow_block",4035,"Tiled Bordered Snow Block"
"Chipped","chipped:tiled_bordered_stone",8898,"Tiled Bordered Stone"
"Chipped","chipped:tiled_bordered_tuff",9030,"Tiled Bordered Tuff"
"Chipped","chipped:tiled_borderless_bricks",9927,"Tiled Borderless Bricks"
"Chipped","chipped:tiled_borderless_bricks_column",9944,"Tiled Borderless Bricks Column"
"Chipped","chipped:tiled_bricks",9862,"Tiled Bricks"
"Chipped","chipped:tiled_bricks_column",9879,"Tiled Bricks Column"
"Chipped","chipped:tiled_brown_carpet",6743,"Tiled Brown Carpet"
"Chipped","chipped:tiled_brown_stained_glass",6073,"Tiled Brown Stained Glass"
"Chipped","chipped:tiled_brown_stained_glass_pane",6084,"Tiled Brown Stained Glass Pane"
"Chipped","chipped:tiled_brown_wool",6423,"Tiled Brown Wool"
"Chipped","chipped:tiled_calcite",7311,"Tiled Calcite"
"Chipped","chipped:tiled_calcite_column",7328,"Tiled Calcite Column"
"Chipped","chipped:tiled_cherry_door",5706,"Tiled Cherry Door"
"Chipped","chipped:tiled_cherry_planks",5105,"Tiled Cherry Planks"
"Chipped","chipped:tiled_clay",4082,"Tiled Clay"
"Chipped","chipped:tiled_clay_column",4099,"Tiled Clay Column"
"Chipped","chipped:tiled_coal_block",3350,"Tiled Coal Block"
"Chipped","chipped:tiled_coal_block_column",3367,"Tiled Coal Block Column"
"Chipped","chipped:tiled_cobblestone",7377,"Tiled Cobblestone"
"Chipped","chipped:tiled_cobblestone_column",7394,"Tiled Cobblestone Column"
"Chipped","chipped:tiled_crimson_door",5668,"Tiled Crimson Door"
"Chipped","chipped:tiled_crimson_planks",5029,"Tiled Crimson Planks"
"Chipped","chipped:tiled_crying_obsidian",3416,"Tiled Crying Obsidian"
"Chipped","chipped:tiled_crying_obsidian_column",3433,"Tiled Crying Obsidian Column"
"Chipped","chipped:tiled_cyan_carpet",6763,"Tiled Cyan Carpet"
"Chipped","chipped:tiled_cyan_stained_glass",6095,"Tiled Cyan Stained Glass"
"Chipped","chipped:tiled_cyan_stained_glass_pane",6106,"Tiled Cyan Stained Glass Pane"
"Chipped","chipped:tiled_cyan_wool",6443,"Tiled Cyan Wool"
"Chipped","chipped:tiled_dark_oak_door",5574,"Tiled Dark Oak Door"
"Chipped","chipped:tiled_dark_oak_planks",4834,"Tiled Dark Oak Planks"
"Chipped","chipped:tiled_dark_prismarine",7442,"Tiled Dark Prismarine"
"Chipped","chipped:tiled_dark_prismarine_column",7459,"Tiled Dark Prismarine Column"
"Chipped","chipped:tiled_deepslate",7501,"Tiled Deepslate"
"Chipped","chipped:tiled_deepslate_column",7518,"Tiled Deepslate Column"
"Chipped","chipped:tiled_diorite",7567,"Tiled Diorite"
"Chipped","chipped:tiled_diorite_column",7584,"Tiled Diorite Column"
"Chipped","chipped:tiled_dirt",3819,"Tiled Dirt"
"Chipped","chipped:tiled_dirt_column",3836,"Tiled Dirt Column"
"Chipped","chipped:tiled_dripstone_block",7633,"Tiled Dripstone Block"
"Chipped","chipped:tiled_dripstone_block_column",7650,"Tiled Dripstone Block Column"
"Chipped","chipped:tiled_end_stone",7699,"Tiled End Stone"
"Chipped","chipped:tiled_end_stone_column",7716,"Tiled End Stone Column"
"Chipped","chipped:tiled_gilded_blackstone",7764,"Tiled Gilded Blackstone"
"Chipped","chipped:tiled_gilded_blackstone_column",7781,"Tiled Gilded Blackstone Column"
"Chipped","chipped:tiled_glowstone_pillar",3666,"Tiled Glowstone Pillar"
"Chipped","chipped:tiled_granite",7834,"Tiled Granite"
"Chipped","chipped:tiled_granite_column",7851,"Tiled Granite Column"
"Chipped","chipped:tiled_gray_carpet",6783,"Tiled Gray Carpet"
"Chipped","chipped:tiled_gray_stained_glass",6117,"Tiled Gray Stained Glass"
"Chipped","chipped:tiled_gray_stained_glass_pane",6128,"Tiled Gray Stained Glass Pane"
"Chipped","chipped:tiled_gray_wool",6463,"Tiled Gray Wool"
"Chipped","chipped:tiled_green_carpet",6803,"Tiled Green Carpet"
"Chipped","chipped:tiled_green_stained_glass",6139,"Tiled Green Stained Glass"
"Chipped","chipped:tiled_green_stained_glass_pane",6150,"Tiled Green Stained Glass Pane"
"Chipped","chipped:tiled_green_wool",6483,"Tiled Green Wool"
"Chipped","chipped:tiled_ice",3885,"Tiled Ice"
"Chipped","chipped:tiled_ice_column",3902,"Tiled Ice Column"
"Chipped","chipped:tiled_jungle_door",5593,"Tiled Jungle Door"
"Chipped","chipped:tiled_jungle_planks",4872,"Tiled Jungle Planks"
"Chipped","chipped:tiled_lapis_block",3556,"Tiled Lapis Block"
"Chipped","chipped:tiled_lapis_block_column",3573,"Tiled Lapis Block Column"
"Chipped","chipped:tiled_light_blue_carpet",6823,"Tiled Light Blue Carpet"
"Chipped","chipped:tiled_light_blue_stained_glass",6161,"Tiled Light Blue Stained Glass"
"Chipped","chipped:tiled_light_blue_stained_glass_pane",6172,"Tiled Light Blue Stained Glass Pane"
"Chipped","chipped:tiled_light_blue_wool",6503,"Tiled Light Blue Wool"
"Chipped","chipped:tiled_light_gray_carpet",6843,"Tiled Light Gray Carpet"
"Chipped","chipped:tiled_light_gray_stained_glass",6183,"Tiled Light Gray Stained Glass"
"Chipped","chipped:tiled_light_gray_stained_glass_pane",6194,"Tiled Light Gray Stained Glass Pane"
"Chipped","chipped:tiled_light_gray_wool",6523,"Tiled Light Gray Wool"
"Chipped","chipped:tiled_lime_carpet",6863,"Tiled Lime Carpet"
"Chipped","chipped:tiled_lime_stained_glass",6205,"Tiled Lime Stained Glass"
"Chipped","chipped:tiled_lime_stained_glass_pane",6216,"Tiled Lime Stained Glass Pane"
"Chipped","chipped:tiled_lime_wool",6543,"Tiled Lime Wool"
"Chipped","chipped:tiled_lodestone",3486,"Tiled Lodestone"
"Chipped","chipped:tiled_lodestone_column",3507,"Tiled Lodestone Column"
"Chipped","chipped:tiled_magenta_carpet",6883,"Tiled Magenta Carpet"
"Chipped","chipped:tiled_magenta_stained_glass",6227,"Tiled Magenta Stained Glass"
"Chipped","chipped:tiled_magenta_stained_glass_pane",6238,"Tiled Magenta Stained Glass Pane"
"Chipped","chipped:tiled_magenta_wool",6563,"Tiled Magenta Wool"
"Chipped","chipped:tiled_magma_block",7900,"Tiled Magma Block"
"Chipped","chipped:tiled_magma_block_column",7917,"Tiled Magma Block Column"
"Chipped","chipped:tiled_mangrove_planks",4916,"Tiled Mangrove Planks"
"Chipped","chipped:tiled_mossy_cobblestone",7966,"Tiled Mossy Cobblestone"
"Chipped","chipped:tiled_mossy_cobblestone_column",7983,"Tiled Mossy Cobblestone Column"
"Chipped","chipped:tiled_mossy_stone_bricks",8031,"Tiled Mossy Stone Bricks"
"Chipped","chipped:tiled_mossy_stone_bricks_column",8048,"Tiled Mossy Stone Bricks Column"
"Chipped","chipped:tiled_mud_bricks",4161,"Tiled Mud Bricks"
"Chipped","chipped:tiled_mud_bricks_bricks",10006,"Tiled Mud Bricks Bricks"
"Chipped","chipped:tiled_mud_bricks_column",10019,"Tiled Mud Bricks Column"
"Chipped","chipped:tiled_mud_column",4174,"Tiled Mud Column"
"Chipped","chipped:tiled_nether_bricks",8097,"Tiled Nether Bricks"
"Chipped","chipped:tiled_nether_bricks_column",8114,"Tiled Nether Bricks Column"
"Chipped","chipped:tiled_netherrack",8163,"Tiled Netherrack"
"Chipped","chipped:tiled_netherrack_column",8180,"Tiled Netherrack Column"
"Chipped","chipped:tiled_oak_door",5630,"Tiled Oak Door"
"Chipped","chipped:tiled_oak_planks",4953,"Tiled Oak Planks"
"Chipped","chipped:tiled_obsidian",8229,"Tiled Obsidian"
"Chipped","chipped:tiled_obsidian_column",8246,"Tiled Obsidian Column"
"Chipped","chipped:tiled_orange_carpet",6903,"Tiled Orange Carpet"
"Chipped","chipped:tiled_orange_stained_glass",6249,"Tiled Orange Stained Glass"
"Chipped","chipped:tiled_orange_stained_glass_pane",6260,"Tiled Orange Stained Glass Pane"
"Chipped","chipped:tiled_orange_wool",6583,"Tiled Orange Wool"
"Chipped","chipped:tiled_packed_ice",3951,"Tiled Packed Ice"
"Chipped","chipped:tiled_packed_ice_column",3968,"Tiled Packed Ice Column"
"Chipped","chipped:tiled_packed_mud_bricks",4239,"Tiled Packed Mud Bricks"
"Chipped","chipped:tiled_packed_mud_column",4252,"Tiled Packed Mud Column"
"Chipped","chipped:tiled_pink_carpet",6923,"Tiled Pink Carpet"
"Chipped","chipped:tiled_pink_stained_glass",6271,"Tiled Pink Stained Glass"
"Chipped","chipped:tiled_pink_stained_glass_pane",6282,"Tiled Pink Stained Glass Pane"
"Chipped","chipped:tiled_pink_wool",6603,"Tiled Pink Wool"
"Chipped","chipped:tiled_prismarine",8294,"Tiled Prismarine"
"Chipped","chipped:tiled_prismarine_column",8311,"Tiled Prismarine Column"
"Chipped","chipped:tiled_purple_carpet",6943,"Tiled Purple Carpet"
"Chipped","chipped:tiled_purple_stained_glass",6293,"Tiled Purple Stained Glass"
"Chipped","chipped:tiled_purple_stained_glass_pane",6304,"Tiled Purple Stained Glass Pane"
"Chipped","chipped:tiled_purple_wool",6623,"Tiled Purple Wool"
"Chipped","chipped:tiled_purpur_block",8360,"Tiled Purpur Block"
"Chipped","chipped:tiled_purpur_block_column",8377,"Tiled Purpur Block Column"
"Chipped","chipped:tiled_quartz_block",8422,"Tiled Quartz Block"
"Chipped","chipped:tiled_quartz_block_column",8439,"Tiled Quartz Block Column"
"Chipped","chipped:tiled_raw_copper_block",8488,"Tiled Raw Copper Block"
"Chipped","chipped:tiled_raw_copper_block_column",8505,"Tiled Raw Copper Block Column"
"Chipped","chipped:tiled_raw_gold_block",8554,"Tiled Raw Gold Block"
"Chipped","chipped:tiled_raw_gold_block_column",8571,"Tiled Raw Gold Block Column"
"Chipped","chipped:tiled_raw_iron_block",8620,"Tiled Raw Iron Block"
"Chipped","chipped:tiled_raw_iron_block_column",8637,"Tiled Raw Iron Block Column"
"Chipped","chipped:tiled_red_carpet",6963,"Tiled Red Carpet"
"Chipped","chipped:tiled_red_nether_bricks",8686,"Tiled Red Nether Bricks"
"Chipped","chipped:tiled_red_nether_bricks_column",8703,"Tiled Red Nether Bricks Column"
"Chipped","chipped:tiled_red_sandstone",8752,"Tiled Red Sandstone"
"Chipped","chipped:tiled_red_sandstone_column",8769,"Tiled Red Sandstone Column"
"Chipped","chipped:tiled_red_stained_glass",6315,"Tiled Red Stained Glass"
"Chipped","chipped:tiled_red_stained_glass_pane",6326,"Tiled Red Stained Glass Pane"
"Chipped","chipped:tiled_red_wool",6643,"Tiled Red Wool"
"Chipped","chipped:tiled_redstone_block",10140,"Tiled Redstone Block"
"Chipped","chipped:tiled_redstone_block_column",10157,"Tiled Redstone Block Column"
"Chipped","chipped:tiled_sandstone",8818,"Tiled Sandstone"
"Chipped","chipped:tiled_sandstone_column",8835,"Tiled Sandstone Column"
"Chipped","chipped:tiled_sea_lantern_pillar",10080,"Tiled Sea Lantern Pillar"
"Chipped","chipped:tiled_shroomlight_pillar",4504,"Tiled Shroomlight Pillar"
"Chipped","chipped:tiled_smooth_stone",8946,"Tiled Smooth Stone"
"Chipped","chipped:tiled_smooth_stone_column",8963,"Tiled Smooth Stone Column"
"Chipped","chipped:tiled_snow_block",4017,"Tiled Snow Block"
"Chipped","chipped:tiled_snow_block_column",4034,"Tiled Snow Block Column"
"Chipped","chipped:tiled_spruce_door",5649,"Tiled Spruce Door"
"Chipped","chipped:tiled_spruce_planks",4991,"Tiled Spruce Planks"
"Chipped","chipped:tiled_stone",8880,"Tiled Stone"
"Chipped","chipped:tiled_stone_column",8897,"Tiled Stone Column"
"Chipped","chipped:tiled_tuff",9012,"Tiled Tuff"
"Chipped","chipped:tiled_tuff_column",9029,"Tiled Tuff Column"
"Chipped","chipped:tiled_warped_door",5686,"Tiled Warped Door"
"Chipped","chipped:tiled_warped_planks",5067,"Tiled Warped Planks"
"Chipped","chipped:tiled_white_carpet",6983,"Tiled White Carpet"
"Chipped","chipped:tiled_white_stained_glass",6337,"Tiled White Stained Glass"
"Chipped","chipped:tiled_white_stained_glass_pane",6348,"Tiled White Stained Glass Pane"
"Chipped","chipped:tiled_white_wool",6663,"Tiled White Wool"
"Chipped","chipped:tiled_yellow_carpet",7003,"Tiled Yellow Carpet"
"Chipped","chipped:tiled_yellow_stained_glass",6359,"Tiled Yellow Stained Glass"
"Chipped","chipped:tiled_yellow_stained_glass_pane",6370,"Tiled Yellow Stained Glass Pane"
"Chipped","chipped:tiled_yellow_wool",6683,"Tiled Yellow Wool"
"Chipped","chipped:tinkering_table",3242,"Tinkering Table"
"Chipped","chipped:tiny_amethyst_block_bricks",3285,"Tiny Amethyst Block Bricks"
"Chipped","chipped:tiny_ancient_debris_bricks",7053,"Tiny Ancient Debris Bricks"
"Chipped","chipped:tiny_andesite_bricks",7119,"Tiny Andesite Bricks"
"Chipped","chipped:tiny_basalt_bricks",7184,"Tiny Basalt Bricks"
"Chipped","chipped:tiny_blackstone_bricks",7246,"Tiny Blackstone Bricks"
"Chipped","chipped:tiny_blue_ice_bricks",3754,"Tiny Blue Ice Bricks"
"Chipped","chipped:tiny_borderless_bricks_bricks",9928,"Tiny Borderless Bricks Bricks"
"Chipped","chipped:tiny_brick_bordered_amethyst_block",3303,"Tiny Brick Bordered Amethyst Block"
"Chipped","chipped:tiny_brick_bordered_ancient_debris",7071,"Tiny Brick Bordered Ancient Debris"
"Chipped","chipped:tiny_brick_bordered_andesite",7137,"Tiny Brick Bordered Andesite"
"Chipped","chipped:tiny_brick_bordered_basalt",7201,"Tiny Brick Bordered Basalt"
"Chipped","chipped:tiny_brick_bordered_blackstone",7263,"Tiny Brick Bordered Blackstone"
"Chipped","chipped:tiny_brick_bordered_blue_ice",3772,"Tiny Brick Bordered Blue Ice"
"Chipped","chipped:tiny_brick_bordered_borderless_bricks",9946,"Tiny Brick Bordered Borderless Bricks"
"Chipped","chipped:tiny_brick_bordered_bricks",9881,"Tiny Brick Bordered Bricks"
"Chipped","chipped:tiny_brick_bordered_calcite",7330,"Tiny Brick Bordered Calcite"
"Chipped","chipped:tiny_brick_bordered_clay",4101,"Tiny Brick Bordered Clay"
"Chipped","chipped:tiny_brick_bordered_coal_block",3369,"Tiny Brick Bordered Coal Block"
"Chipped","chipped:tiny_brick_bordered_cobblestone",7396,"Tiny Brick Bordered Cobblestone"
"Chipped","chipped:tiny_brick_bordered_crying_obsidian",3435,"Tiny Brick Bordered Crying Obsidian"
"Chipped","chipped:tiny_brick_bordered_dark_prismarine",7461,"Tiny Brick Bordered Dark Prismarine"
"Chipped","chipped:tiny_brick_bordered_deepslate",7520,"Tiny Brick Bordered Deepslate"
"Chipped","chipped:tiny_brick_bordered_diorite",7586,"Tiny Brick Bordered Diorite"
"Chipped","chipped:tiny_brick_bordered_dirt",3838,"Tiny Brick Bordered Dirt"
"Chipped","chipped:tiny_brick_bordered_dripstone_block",7652,"Tiny Brick Bordered Dripstone Block"
"Chipped","chipped:tiny_brick_bordered_end_stone",7718,"Tiny Brick Bordered End Stone"
"Chipped","chipped:tiny_brick_bordered_gilded_blackstone",7783,"Tiny Brick Bordered Gilded Blackstone"
"Chipped","chipped:tiny_brick_bordered_granite",7853,"Tiny Brick Bordered Granite"
"Chipped","chipped:tiny_brick_bordered_ice",3904,"Tiny Brick Bordered Ice"
"Chipped","chipped:tiny_brick_bordered_lapis_block",3575,"Tiny Brick Bordered Lapis Block"
"Chipped","chipped:tiny_brick_bordered_lodestone",3509,"Tiny Brick Bordered Lodestone"
"Chipped","chipped:tiny_brick_bordered_magma_block",7919,"Tiny Brick Bordered Magma Block"
"Chipped","chipped:tiny_brick_bordered_mossy_cobblestone",7985,"Tiny Brick Bordered Mossy Cobblestone"
"Chipped","chipped:tiny_brick_bordered_mossy_stone_bricks",8050,"Tiny Brick Bordered Mossy Stone Bricks"
"Chipped","chipped:tiny_brick_bordered_nether_bricks",8116,"Tiny Brick Bordered Nether Bricks"
"Chipped","chipped:tiny_brick_bordered_netherrack",8182,"Tiny Brick Bordered Netherrack"
"Chipped","chipped:tiny_brick_bordered_obsidian",8248,"Tiny Brick Bordered Obsidian"
"Chipped","chipped:tiny_brick_bordered_packed_ice",3970,"Tiny Brick Bordered Packed Ice"
"Chipped","chipped:tiny_brick_bordered_prismarine",8313,"Tiny Brick Bordered Prismarine"
"Chipped","chipped:tiny_brick_bordered_purpur_block",8379,"Tiny Brick Bordered Purpur Block"
"Chipped","chipped:tiny_brick_bordered_quartz_block",8441,"Tiny Brick Bordered Quartz Block"
"Chipped","chipped:tiny_brick_bordered_raw_copper_block",8507,"Tiny Brick Bordered Raw Copper Block"
"Chipped","chipped:tiny_brick_bordered_raw_gold_block",8573,"Tiny Brick Bordered Raw Gold Block"
"Chipped","chipped:tiny_brick_bordered_raw_iron_block",8639,"Tiny Brick Bordered Raw Iron Block"
"Chipped","chipped:tiny_brick_bordered_red_nether_bricks",8705,"Tiny Brick Bordered Red Nether Bricks"
"Chipped","chipped:tiny_brick_bordered_red_sandstone",8771,"Tiny Brick Bordered Red Sandstone"
"Chipped","chipped:tiny_brick_bordered_redstone_block",10159,"Tiny Brick Bordered Redstone Block"
"Chipped","chipped:tiny_brick_bordered_sandstone",8837,"Tiny Brick Bordered Sandstone"
"Chipped","chipped:tiny_brick_bordered_smooth_stone",8965,"Tiny Brick Bordered Smooth Stone"
"Chipped","chipped:tiny_brick_bordered_snow_block",4036,"Tiny Brick Bordered Snow Block"
"Chipped","chipped:tiny_brick_bordered_stone",8899,"Tiny Brick Bordered Stone"
"Chipped","chipped:tiny_brick_bordered_tuff",9031,"Tiny Brick Bordered Tuff"
"Chipped","chipped:tiny_bricks_bricks",9863,"Tiny Bricks Bricks"
"Chipped","chipped:tiny_calcite_bricks",7312,"Tiny Calcite Bricks"
"Chipped","chipped:tiny_clay_bricks",4083,"Tiny Clay Bricks"
"Chipped","chipped:tiny_coal_block_bricks",3351,"Tiny Coal Block Bricks"
"Chipped","chipped:tiny_cobblestone_bricks",7378,"Tiny Cobblestone Bricks"
"Chipped","chipped:tiny_crying_obsidian_bricks",3417,"Tiny Crying Obsidian Bricks"
"Chipped","chipped:tiny_dark_prismarine_bricks",7443,"Tiny Dark Prismarine Bricks"
"Chipped","chipped:tiny_deepslate_bricks",7502,"Tiny Deepslate Bricks"
"Chipped","chipped:tiny_diorite_bricks",7568,"Tiny Diorite Bricks"
"Chipped","chipped:tiny_dirt_bricks",3820,"Tiny Dirt Bricks"
"Chipped","chipped:tiny_dripstone_block_bricks",7634,"Tiny Dripstone Block Bricks"
"Chipped","chipped:tiny_end_stone_bricks",7700,"Tiny End Stone Bricks"
"Chipped","chipped:tiny_gilded_blackstone_bricks",7765,"Tiny Gilded Blackstone Bricks"
"Chipped","chipped:tiny_granite_bricks",7835,"Tiny Granite Bricks"
"Chipped","chipped:tiny_ice_bricks",3886,"Tiny Ice Bricks"
"Chipped","chipped:tiny_lapis_block_bricks",3557,"Tiny Lapis Block Bricks"
"Chipped","chipped:tiny_layered_amethyst_block_bricks",3286,"Tiny Layered Amethyst Block Bricks"
"Chipped","chipped:tiny_layered_amethyst_block_slabs",3287,"Tiny Layered Amethyst Block Slabs"
"Chipped","chipped:tiny_layered_ancient_debris_bricks",7054,"Tiny Layered Ancient Debris Bricks"
"Chipped","chipped:tiny_layered_ancient_debris_slabs",7055,"Tiny Layered Ancient Debris Slabs"
"Chipped","chipped:tiny_layered_andesite_bricks",7120,"Tiny Layered Andesite Bricks"
"Chipped","chipped:tiny_layered_andesite_slabs",7121,"Tiny Layered Andesite Slabs"
"Chipped","chipped:tiny_layered_basalt_bricks",7185,"Tiny Layered Basalt Bricks"
"Chipped","chipped:tiny_layered_basalt_slabs",7186,"Tiny Layered Basalt Slabs"
"Chipped","chipped:tiny_layered_blackstone_bricks",7247,"Tiny Layered Blackstone Bricks"
"Chipped","chipped:tiny_layered_blackstone_slabs",7248,"Tiny Layered Blackstone Slabs"
"Chipped","chipped:tiny_layered_blue_ice_bricks",3755,"Tiny Layered Blue Ice Bricks"
"Chipped","chipped:tiny_layered_blue_ice_slabs",3756,"Tiny Layered Blue Ice Slabs"
"Chipped","chipped:tiny_layered_borderless_bricks_bricks",9929,"Tiny Layered Borderless Bricks Bricks"
"Chipped","chipped:tiny_layered_borderless_bricks_slabs",9930,"Tiny Layered Borderless Bricks Slabs"
